rxn,p(gender),p(genotype),p(diet),"p(gender,genotype)","p(gender,diet)","p(genotype,diet)","p(gender,genotype,diet)"
EX_iletrptyr_e_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_iletrptyr_e_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_imp_e_b,0.5113437762983999,0.5113437762983999,0.11857920715939664,0.5113437762983999,0.4706640002198576,0.47066400021985827,0.2556587269626079
EX_imp_e_f,0.5113437762983999,0.5113437762983999,0.11857920715939664,0.5113437762983999,0.4706640002198576,0.47066400021985827,0.2556587269626079
EX_ins_e_b,0.5690799951675936,0.09609990712790006,0.3826967066770909,0.5690799951675936,0.7197958201910005,0.38269670667708977,0.7197958201909995
EX_ins_e_f,0.5690799951675936,0.09609990712790006,0.3826967066770909,0.5690799951675936,0.7197958201910005,0.38269670667708977,0.7197958201909995
EX_isomal_e_b,0.32728688127978633,0.32728688127978495,0.3826967066770931,0.32728688127978633,0.3826967066770881,0.3826967066770909,0.3826967066770892
EX_isomal_e_f,0.32728688127978633,0.32728688127978495,0.3826967066770931,0.32728688127978633,0.3826967066770881,0.3826967066770909,0.3826967066770892
EX_itp_e_b,0.7656216422080331,0.7656216422080331,0.4531665262195341,0.3747030894298654,0.5379099421896101,0.9134136194496445,0.7636281902696458
EX_itp_e_f,0.7656216422080331,0.7656216422080331,0.4531665262195341,0.3747030894298654,0.5379099421896101,0.9134136194496445,0.7636281902696458
EX_k_e_b,0.170141553273702,0.4863098499127342,0.612709757329774,0.170141553273702,0.6127097573297653,0.6127097573297662,0.04636546017878214
EX_k_e_f,0.170141553273702,0.4863098499127342,0.612709757329774,0.170141553273702,0.6127097573297653,0.6127097573297662,0.04636546017878214
EX_kynate_e_b,0.2680388734231275,0.7087792971610323,0.6563271974827517,0.7087792971610323,0.6563271974827499,0.08655750635035513,0.3826967066770909
EX_kynate_e_f,0.2680388734231275,0.7087792971610323,0.6563271974827517,0.7087792971610323,0.6563271974827499,0.08655750635035513,0.3826967066770909
EX_leu__L_e_b,0.3272868812797856,1.0,0.19522821099709975,0.3272868812797856,0.7808037458582777,0.4831174622668149,0.7808037458582767
EX_leu__L_e_f,0.3272868812797856,1.0,0.19522821099709975,0.3272868812797856,0.7808037458582777,0.4831174622668149,0.7808037458582767
EX_leualaarg_e_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leualaarg_e_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leuasnasp_e_b,0.7417773240157116,0.7417773240157116,0.38269670667709255,0.3272868812797856,0.25565872696260755,0.14303437227979196,0.7197958201910005
EX_leuasnasp_e_f,0.7417773240157116,0.7417773240157116,0.38269670667709255,0.3272868812797856,0.25565872696260755,0.14303437227979196,0.7197958201910005
EX_leuasplys_e_b,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
EX_leuasplys_e_f,1.0,0.5690799951675936,0.9203094432489956,0.5690799951675936,0.7808037458582777,0.5657525728113453,0.9203094432489943
EX_leugly_e_b,1.0,0.19494067481237456,0.08219878046926363,1.0,0.7197958201909995,0.47066400021985894,0.3826967066770909
EX_leugly_e_f,1.0,0.19494067481237456,0.08219878046926363,1.0,0.7197958201909995,0.47066400021985894,0.3826967066770909
EX_leuktrD4_e_b,0.170141553273702,1.0,0.24331547469229928,0.17014155327370137,0.6127097573297662,0.24331547469229708,0.6127097573297671
EX_leuktrD4_e_f,0.170141553273702,1.0,0.24331547469229928,0.17014155327370137,0.6127097573297662,0.24331547469229708,0.6127097573297671
EX_leuktrE4_e_b,1.0,0.170141553273702,0.24331547469229672,1.0,0.24331547469229708,0.6127097573297662,0.24331547469229708
EX_leuktrE4_e_f,1.0,0.170141553273702,0.24331547469229672,1.0,0.24331547469229708,0.6127097573297662,0.24331547469229708
EX_leuleutrp_e_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leuleutrp_e_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leupro_e_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leupro_e_f,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
EX_leuproarg_e_b,0.7656216422080331,0.3747030894298671,0.6989084222869928,0.3747030894298654,0.6989084222869888,0.3519956280141369,1.0
